appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2224737_38414,2224737,38414,2282,10484,2012-08-11,Ryan Donk,BE1,0,0,0,0,90
2224737_41100,2224737,41100,354,475,2012-08-11,Steven De Petter,BE1,0,0,1,0,90
2224737_41102,2224737,41102,354,28643,2012-08-11,David Destorme,BE1,0,0,0,0,21
2224737_42191,2224737,42191,354,354,2012-08-11,Seth De Witte,BE1,0,0,0,0,90
2224737_44465,2224737,44465,2282,865,2012-08-11,Jim Larsen,BE1,0,0,0,1,90
2224737_4605,2224737,4605,2282,2282,2012-08-11,Vladan Kujovic,BE1,0,0,0,0,90
2224737_46286,2224737,46286,354,354,2012-08-11,Boubacar Dialiba,BE1,0,0,0,0,21
2224737_49641,2224737,49641,354,601,2012-08-11,Anthony Van Loo,BE1,0,0,0,0,78
2224737_52807,2224737,52807,354,968,2012-08-11,Robin Henkens,BE1,0,0,0,0,69
2224737_5881,2224737,5881,354,172,2012-08-11,Olivier Renard,BE1,0,0,0,0,90
2224737_62941,2224737,62941,2282,825,2012-08-11,Jordi Figueras,BE1,1,0,0,0,90
2224737_96454,2224737,96454,2282,3057,2012-08-11,Maxime Lestienne,BE1,1,0,0,0,8
2224738_102186,2224738,102186,1411,1411,2012-08-11,Arnor Angeli,BE1,0,0,0,0,25
2224738_104946,2224738,104946,204,204,2012-08-11,Ouka,BE1,0,0,0,0,90
2224738_127202,2224738,127202,204,703,2012-08-11,Matz Sels,BE1,0,0,0,0,90
2224738_13078,2224738,13078,1411,2727,2012-08-11,Pieter-Jan Monteyne,BE1,0,0,0,0,90
2224738_13110,2224738,13110,1411,1245,2012-08-11,Nicolas Timmermans,BE1,0,0,0,0,90
2224738_132414,2224738,132414,204,1241,2012-08-11,Dolly Menga,BE1,0,0,0,0,76
2224738_13371,2224738,13371,1411,2861,2012-08-11,Tom Van Imschoot,BE1,1,0,0,0,65
2224738_13501,2224738,13501,1411,29228,2012-08-11,Olivier Werner,BE1,0,0,0,0,90
2224738_13902,2224738,13902,204,204,2012-08-11,Hussein Yasser,BE1,0,0,0,0,90
2224738_15409,2224738,15409,204,204,2012-08-11,Ahmed Samir Farag,BE1,1,0,0,0,90
2224738_15885,2224738,15885,204,204,2012-08-11,Kostadin Hazurov,BE1,0,0,1,0,90
2224738_18416,2224738,18416,1411,1411,2012-08-11,Aloys Nong,BE1,0,0,0,0,74
2224738_18893,2224738,18893,1411,1411,2012-08-11,Benjamin Nicaise,BE1,0,0,0,0,90
2224738_191949,2224738,191949,1411,520,2012-08-11,Dylan De Belder,BE1,1,0,0,0,4
2224738_21666,2224738,21666,1411,1411,2012-08-11,Peter Franquart,BE1,1,0,0,0,90
2224738_22348,2224738,22348,1411,354,2012-08-11,Tim Matthys,BE1,0,0,0,1,90
2224738_23966,2224738,23966,1411,2727,2012-08-11,Jérémy Perbet,BE1,0,0,0,0,16
2224738_28347,2224738,28347,1411,1411,2012-08-11,Jérémy Sapina,BE1,0,0,1,0,90
2224738_31062,2224738,31062,204,28643,2012-08-11,Rachid Bourabia,BE1,1,0,0,0,90
2224738_34913,2224738,34913,204,520,2012-08-11,Benjamin Lambot,BE1,0,0,0,0,90
2224738_42399,2224738,42399,1411,1411,2012-08-11,Mustapha Alasan Jarju,BE1,1,0,0,0,90
2224738_42949,2224738,42949,1411,1411,2012-08-11,Zola Matumona,BE1,0,0,0,0,86
2224738_70870,2224738,70870,204,204,2012-08-11,Miguel Dachelet,BE1,0,0,0,1,90
2224738_82377,2224738,82377,204,204,2012-08-11,Dodo Elgabas,BE1,0,0,0,0,14
2224738_90118,2224738,90118,204,8970,2012-08-11,Soufiane Bidaoui,BE1,0,0,0,0,90
2224738_99442,2224738,99442,204,204,2012-08-11,Thomas Wils,BE1,0,0,0,0,90
2224741_101912,2224741,101912,172,172,2012-08-11,Samuel Fabris,BE1,0,0,0,0,1
2224741_103600,2224741,103600,172,6996,2012-08-11,Vicente Arze,BE1,0,0,0,0,13
2224741_110082,2224741,110082,601,2727,2012-08-11,Darren Keet,BE1,0,0,0,0,90
2224741_111049,2224741,111049,601,601,2012-08-11,Jimmy Kamghain,BE1,0,0,0,0,19
2224741_111061,2224741,111061,601,7179,2012-08-11,Alassane També,BE1,0,0,0,0,71
2224741_111983,2224741,111983,172,172,2012-08-11,Matan Ohayon,BE1,0,0,0,0,90
2224741_123921,2224741,123921,172,354,2012-08-11,Mourad Satli,BE1,0,0,0,0,90
2224741_13483,2224741,13483,601,29228,2012-08-11,Mustapha Oussalah,BE1,0,0,0,0,71
2224741_159098,2224741,159098,601,601,2012-08-11,Brecht Dejaegere,BE1,0,0,0,0,90
2224741_170926,2224741,170926,172,172,2012-08-11,Mynor Escoe,BE1,1,0,0,0,45
2224741_18532,2224741,18532,601,601,2012-08-11,Landry Mulemo,BE1,0,0,0,0,19
2224741_24260,2224741,24260,172,172,2012-08-11,Elvedin Dzinic,BE1,0,0,0,0,90
2224741_33343,2224741,33343,172,1245,2012-08-11,Danijel Milicevic,BE1,0,0,0,0,90
2224741_33848,2224741,33848,601,601,2012-08-11,Baptiste Martin,BE1,0,0,0,0,90
2224741_36045,2224741,36045,601,601,2012-08-11,Nebojsa Pavlovic,BE1,1,0,0,0,90
2224741_37857,2224741,37857,601,601,2012-08-11,Ernest N'For,BE1,0,0,0,0,90
2224741_42703,2224741,42703,601,2861,2012-08-11,Brecht Capon,BE1,0,0,0,0,90
2224741_42731,2224741,42731,172,601,2012-08-11,Hervé Kage,BE1,0,0,0,1,45
2224741_42737,2224741,42737,601,157,2012-08-11,Thomas Matton,BE1,0,0,0,0,90
2224741_44059,2224741,44059,601,6676,2012-08-11,Ervin Zukanovic,BE1,0,0,0,0,90
2224741_52874,2224741,52874,172,6676,2012-08-11,Ederson Tormena,BE1,0,0,0,0,90
2224741_56780,2224741,56780,601,601,2012-08-11,Kévin Dupuis,BE1,0,0,0,0,8
2224741_61267,2224741,61267,172,28643,2012-08-11,Mijusko Bojovic,BE1,0,0,0,0,90
2224741_70778,2224741,70778,172,29228,2012-08-11,Harlem Gnohéré,BE1,1,0,0,0,77
2224741_80840,2224741,80840,601,520,2012-08-11,Ismaïla N'Diaye,BE1,1,0,0,0,82
2224741_86055,2224741,86055,172,172,2012-08-11,Parfait Mandanda,BE1,0,0,0,0,90
2224741_8733,2224741,8733,172,172,2012-08-11,Javi Martos,BE1,0,0,0,0,89
2224741_98078,2224741,98078,172,172,2012-08-11,Abraham Kudemor,BE1,1,0,1,0,90
2227439_12663,2227439,12663,987,987,2012-08-11,Stevie Hammell,SC1,0,1,0,0,57
2227439_12665,2227439,12665,987,987,2012-08-11,Keith Lasley,SC1,0,0,0,0,61
2227439_12811,2227439,12811,2578,511,2012-08-11,Dave Mackay,SC1,0,0,0,0,90
2227439_133041,2227439,133041,987,987,2012-08-11,Steven Hetherington,SC1,0,0,0,0,29
2227439_13405,2227439,13405,987,987,2012-08-11,Omar Daley,SC1,0,0,0,0,45
2227439_13919,2227439,13919,987,987,2012-08-11,Simon Ramsden,SC1,1,0,0,0,90
2227439_14170,2227439,14170,987,467,2012-08-11,Michael Higdon,SC1,0,0,0,0,90
2227439_14754,2227439,14754,2578,2578,2012-08-11,Sean Higgins,SC1,0,0,0,0,5
2227439_193078,2227439,193078,987,987,2012-08-11,Zaine Francis-Angol,SC1,0,0,0,0,30
2227439_21372,2227439,21372,2578,2578,2012-08-11,Jamie Adams,SC1,0,0,0,0,9
2227439_34560,2227439,34560,2578,2578,2012-08-11,Patrick Cregg,SC1,0,0,0,0,85
2227439_35531,2227439,35531,2578,2578,2012-08-11,Liam Craig,SC1,1,0,0,1,90
2227439_36593,2227439,36593,2578,2578,2012-08-11,Steven Anderson,SC1,0,0,0,0,90
2227439_36658,2227439,36658,2578,2578,2012-08-11,Frazer Wright,SC1,0,0,0,0,90
2227439_36724,2227439,36724,2578,2578,2012-08-11,Chris Millar,SC1,0,0,0,0,90
2227439_4251,2227439,4251,2578,2578,2012-08-11,Callum Davidson,SC1,0,0,0,0,90
2227439_43265,2227439,43265,987,987,2012-08-11,Nicky Law,SC1,0,0,0,1,90
2227439_45555,2227439,45555,2578,2578,2012-08-11,Murray Davidson,SC1,0,0,1,0,81
2227439_51321,2227439,51321,987,989,2012-08-11,Darren Randolph,SC1,0,0,0,0,90
2227439_51730,2227439,51730,987,2578,2012-08-11,Jamie Murphy,SC1,0,0,0,0,90
2227439_60797,2227439,60797,987,987,2012-08-11,Bob McHugh,SC1,0,0,1,0,45
2227439_61417,2227439,61417,987,987,2012-08-11,Shaun Hutchinson,SC1,0,0,0,0,90
2227439_61666,2227439,61666,987,1435,2012-08-11,Henrik Ojamaa,SC1,0,0,0,0,60
2227439_62855,2227439,62855,2578,2578,2012-08-11,Alan Mannus,SC1,0,0,0,0,90
2227439_78648,2227439,78648,987,511,2012-08-11,Tom Hateley,SC1,0,0,0,0,90
2227439_7930,2227439,7930,2578,903,2012-08-11,Rowan Vine,SC1,2,0,0,0,78
2227439_88212,2227439,88212,2578,798,2012-08-11,Nigel Hasselbaink,SC1,0,0,0,0,90
2227442_10029,2227442,10029,370,465,2012-08-11,Isaac Osbourne,SC1,0,0,0,0,90
2227442_12765,2227442,12765,370,370,2012-08-11,Russell Anderson,SC1,0,0,0,0,90
2227442_12812,2227442,12812,370,370,2012-08-11,Gavin Rae,SC1,0,0,0,0,90
2227442_12817,2227442,12817,370,465,2012-08-11,Jamie Langfield,SC1,0,0,0,0,90
2227442_13340,2227442,13340,2759,2759,2012-08-11,Sam Morrow,SC1,0,0,0,0,64
2227442_13938,2227442,13938,2759,2759,2012-08-11,Richard Brittain,SC1,0,0,0,0,90
2227442_13942,2227442,13942,2759,2759,2012-08-11,Colin McMenamin,SC1,1,0,0,0,90
2227442_146795,2227442,146795,370,180,2012-08-11,Ryan Fraser,SC1,0,0,0,0,24
2227442_14694,2227442,14694,2759,2759,2012-08-11,Russell Duncan,SC1,0,0,0,0,38
2227442_14695,2227442,14695,2759,2759,2012-08-11,Michael Fraser,SC1,0,0,0,0,90
2227442_14708,2227442,14708,2759,2759,2012-08-11,Grant Munro,SC1,0,0,0,0,90
2227442_14716,2227442,14716,2759,2759,2012-08-11,Ross Tokely,SC1,1,0,0,0,90
2227442_21306,2227442,21306,370,2578,2012-08-11,Andy Considine,SC1,0,0,0,0,90
2227442_21415,2227442,21415,2759,2759,2012-08-11,Marc Fitzpatrick,SC1,0,0,0,0,90
2227442_21732,2227442,21732,2759,2759,2012-08-11,Mark Corcoran,SC1,0,0,0,0,26
2227442_22609,2227442,22609,2759,2553,2012-08-11,Scott Boyd,SC1,0,0,0,0,90
2227442_22613,2227442,22613,2759,2999,2012-08-11,Martin Scott,SC1,0,0,0,0,90
2227442_3251,2227442,3251,370,370,2012-08-11,Stephen Hughes,SC1,0,0,0,0,79
2227442_3589,2227442,3589,370,370,2012-08-11,Gary Naysmith,SC1,0,0,0,0,90
2227442_46594,2227442,46594,370,370,2012-08-11,Scott Vernon,SC1,1,0,0,0,90
2227442_52380,2227442,52380,370,370,2012-08-11,Jonny Hayes,SC1,0,0,0,0,74
2227442_59328,2227442,59328,2759,2759,2012-08-11,Iain Vigurs,SC1,0,0,0,0,90
2227442_60793,2227442,60793,370,124,2012-08-11,Ryan Jack,SC1,1,0,0,0,90
2227442_62170,2227442,62170,370,1519,2012-08-11,Peter Pawlett,SC1,0,0,0,0,11
2227442_63223,2227442,63223,370,2553,2012-08-11,Josh Magennis,SC1,0,0,0,0,16
2227442_68321,2227442,68321,370,511,2012-08-11,Niall McGinn,SC1,0,0,0,0,66
2227442_9502,2227442,9502,2759,987,2012-08-11,Paul Lawson,SC1,0,0,0,0,52
2227444_106643,2227444,106643,2553,2553,2012-08-11,Liam Kelly,SC1,0,0,0,0,90
2227444_119332,2227444,119332,2451,2759,2012-08-11,Ross Draper,SC1,0,0,0,1,90
2227444_123294,2227444,123294,2451,2759,2012-08-11,Billy McKay,SC1,0,0,0,0,67
2227444_12732,2227444,12732,2553,2553,2012-08-11,James Fowler,SC1,1,0,0,0,90
2227444_12753,2227444,12753,2553,2578,2012-08-11,Cammy Bell,SC1,0,0,0,0,90
2227444_12772,2227444,12772,2451,2451,2012-08-11,Ryan Esson,SC1,0,0,0,0,90
2227444_132207,2227444,132207,2553,2553,2012-08-11,Matty Kennedy,SC1,0,0,0,0,75
2227444_177550,2227444,177550,2553,2553,2012-08-11,Rory McKenzie,SC1,0,0,0,0,53
2227444_191870,2227444,191870,2451,2451,2012-08-11,Gary Warren,SC1,0,0,0,0,90
2227444_21314,2227444,21314,2553,2553,2012-08-11,Ryan O'Leary,SC1,0,0,0,0,90
2227444_215902,2227444,215902,2451,2451,2012-08-11,Jason Oswell,SC1,0,0,0,0,1
2227444_27980,2227444,27980,2451,2451,2012-08-11,David Raven,SC1,0,0,0,0,90
2227444_29414,2227444,29414,2553,511,2012-08-11,Gary Harkins,SC1,0,0,0,0,5
2227444_37517,2227444,37517,2553,2553,2012-08-11,Lee Johnson,SC1,0,0,0,0,90
2227444_47994,2227444,47994,2451,2451,2012-08-11,Simon King,SC1,1,0,0,0,90
2227444_49098,2227444,49098,2553,2553,2012-08-11,Danny Racchi,SC1,0,0,0,0,85
2227444_51733,2227444,51733,2451,1241,2012-08-11,Andrew Shinnie,SC1,0,0,1,0,81
2227444_59383,2227444,59383,2451,2451,2012-08-11,Gavin Morrison,SC1,0,0,0,0,9
2227444_62909,2227444,62909,2451,903,2012-08-11,Owain Tudur Jones,SC1,0,1,0,0,79
2227444_64511,2227444,64511,2553,642,2012-08-11,Jeroen Tesselaar,SC1,0,0,0,0,90
2227444_66942,2227444,66942,2553,903,2012-08-11,Michael Nelson,SC1,0,0,0,1,90
2227444_67371,2227444,67371,2553,1519,2012-08-11,Rory Boulding,SC1,0,0,0,0,15
2227444_82244,2227444,82244,2553,2553,2012-08-11,Manuel Pascali,SC1,0,0,1,0,90
2227444_92548,2227444,92548,2553,465,2012-08-11,James Dayton,SC1,0,0,0,0,37
2227444_95949,2227444,95949,2451,511,2012-08-11,Nick Ross,SC1,0,0,0,0,23
2227444_95950,2227444,95950,2451,370,2012-08-11,Graeme Shinnie,SC1,0,0,0,0,90
2227444_95951,2227444,95951,2451,2451,2012-08-11,Shane Sutherland,SC1,0,0,0,0,90
2227444_96148,2227444,96148,2451,2451,2012-08-11,Aaron Doran,SC1,0,0,0,0,90
2229834_111283,2229834,111283,14171,14171,2012-08-11,Cédric Cambon,FR1,0,0,0,0,90
2229834_12106,2229834,12106,40,126,2012-08-11,Ludovic Obraniak,FR1,0,0,1,1,70
2229834_12379,2229834,12379,40,40,2012-08-11,Marc Planus,FR1,1,0,0,0,90
2229834_126528,2229834,126528,40,40,2012-08-11,Maxime Poundjé,FR1,0,0,0,0,12
2229834_12906,2229834,12906,40,1158,2012-08-11,Michaël Ciani,FR1,0,0,0,0,90
2229834_12957,2229834,12957,14171,14171,2012-08-11,Bertrand Laquait,FR1,0,0,0,0,90
2229834_16591,2229834,16591,40,40,2012-08-11,Nicolas Maurice-Belay,FR1,0,0,0,0,20
2229834_23825,2229834,23825,40,1467,2012-08-11,Yoan Gouffran,FR1,0,0,1,0,83
2229834_43264,2229834,43264,40,368,2012-08-11,Benoît Trémoulinas,FR1,1,0,0,0,90
2229834_51540,2229834,51540,40,762,2012-08-11,Henri Saivet,FR1,0,0,1,0,78
2229834_5308,2229834,5308,40,141,2012-08-11,Cédric Carrasso,FR1,0,0,0,0,90
2229834_54155,2229834,54155,40,141,2012-08-11,Mariano,FR1,0,0,0,0,90
2229834_5622,2229834,5622,14171,1095,2012-08-11,Guillaume Lacour,FR1,0,0,0,0,56
2229834_5676,2229834,5676,14171,14171,2012-08-11,Olivier Sorlin,FR1,1,0,0,0,90
2229834_5698,2229834,5698,14171,14171,2012-08-11,Cédric Barbosa,FR1,0,0,0,0,16
2229834_57355,2229834,57355,40,40,2012-08-11,Fahid Ben Khalfallah,FR1,1,0,0,2,90
2229834_57510,2229834,57510,14171,14171,2012-08-11,Aldo Angoula,FR1,1,0,0,0,90
2229834_60591,2229834,60591,14171,3008,2012-08-11,Yannick Sagbo,FR1,0,0,0,0,34
2229834_60604,2229834,60604,14171,6676,2012-08-11,Eric Tié Bi,FR1,0,0,0,0,70
2229834_63463,2229834,63463,14171,206,2012-08-11,Daniel Wass,FR1,0,0,1,0,90
2229834_64147,2229834,64147,14171,14171,2012-08-11,Zouhaier Dhaouadi,FR1,0,0,0,0,74
2229834_67721,2229834,67721,14171,41201,2012-08-11,Mohammed Rabiu,FR1,1,0,0,1,20
2229834_69101,2229834,69101,14171,244,2012-08-11,Saber Khalifa,FR1,0,0,1,0,90
2229834_78082,2229834,78082,40,4171,2012-08-11,Cheick Diabaté,FR1,0,0,0,0,7
2229834_81386,2229834,81386,40,244,2012-08-11,Grégory Sertic,FR1,0,0,0,0,90
2229834_93690,2229834,93690,14171,3205,2012-08-11,Brice Dja Djedje,FR1,0,0,0,0,90
2229834_93758,2229834,93758,40,200,2012-08-11,Lamine Sané,FR1,0,0,0,0,90
2229834_98351,2229834,98351,14171,969,2012-08-11,Kévin Bérigaud,FR1,0,0,0,0,90
2229835_102744,2229835,102744,750,995,2012-08-11,Sébastien Corchia,FR1,0,0,0,1,90
2229835_103565,2229835,103565,595,969,2012-08-11,Wahbi Khazri,FR1,0,0,0,2,20
2229835_109039,2229835,109039,750,750,2012-08-11,Loïc Poujol,FR1,0,0,0,0,90
2229835_110268,2229835,110268,595,595,2012-08-11,Maka Mary,FR1,1,0,0,0,90
2229835_111043,2229835,111043,750,29228,2012-08-11,Pierrick Cros,FR1,0,0,0,0,90
2229835_111163,2229835,111163,595,1420,2012-08-11,Gaël Angoula,FR1,0,0,0,0,90
2229835_118940,2229835,118940,750,750,2012-08-11,Ishmael Yartey,FR1,0,0,0,0,73
2229835_12093,2229835,12093,595,347,2012-08-11,Sylvain Marchal,FR1,0,0,0,0,90
2229835_127048,2229835,127048,750,150,2012-08-11,Cédric Bakambu,FR1,0,0,0,0,17
2229835_127053,2229835,127053,750,750,2012-08-11,Rafaël Dias,FR1,0,0,0,0,9
2229835_17244,2229835,17244,595,595,2012-08-11,Ilan,FR1,0,0,0,0,8
2229835_17693,2229835,17693,750,750,2012-08-11,Sébastien Roudet,FR1,0,0,0,1,90
2229835_184892,2229835,184892,595,410,2012-08-11,Florian Thauvin,FR1,1,0,0,0,82
2229835_19045,2229835,19045,750,750,2012-08-11,David Sauget,FR1,0,0,0,0,45
2229835_204585,2229835,204585,750,750,2012-08-11,Joseph Lopy,FR1,1,0,0,0,81
2229835_2878,2229835,2878,750,750,2012-08-11,Yassin Mikari,FR1,0,0,0,0,45
2229835_33718,2229835,33718,595,595,2012-08-11,François Marque,FR1,0,0,0,0,90
2229835_44686,2229835,44686,595,826,2012-08-11,Yannick Cahuzac,FR1,1,0,0,0,90
2229835_45237,2229835,45237,595,347,2012-08-11,Julian Palmieri,FR1,0,0,0,1,70
2229835_50512,2229835,50512,595,3,2012-08-11,Anthony Modeste,FR1,0,0,1,0,90
2229835_52027,2229835,52027,750,750,2012-08-11,Thierry Doubai,FR1,0,0,1,0,90
2229835_5300,2229835,5300,595,595,2012-08-11,Jérôme Rothen,FR1,0,0,0,0,90
2229835_5614,2229835,5614,750,750,2012-08-11,Cédric Kanté,FR1,0,0,0,0,90
2229835_5680,2229835,5680,595,595,2012-08-11,Toifilou Maoulida,FR1,0,0,2,0,29
2229835_60588,2229835,60588,750,855,2012-08-11,Abdoul Camara,FR1,0,0,0,0,90
2229835_66407,2229835,66407,750,855,2012-08-11,Sloan Privat,FR1,0,0,1,0,90
2229835_75224,2229835,75224,595,1423,2012-08-11,Magno Novaes,FR1,0,0,0,0,90
2229835_93309,2229835,93309,595,1096,2012-08-11,Sambou Yatabaré,FR1,0,0,0,0,61
2229836_126699,2229836,126699,273,347,2012-08-11,Vincent Pajot,FR1,0,0,0,0,77
2229836_137438,2229836,137438,273,820,2012-08-11,Sadio Diallo,FR1,0,0,0,0,25
2229836_18543,2229836,18543,273,969,2012-08-11,Víctor Montaño,FR1,0,0,0,0,13
2229836_187847,2229836,187847,1041,7775,2012-08-11,Yassine Benzia,FR1,1,0,0,0,7
2229836_18909,2229836,18909,1041,40,2012-08-11,Jimmy Briand,FR1,1,0,0,1,83
2229836_18912,2229836,18912,1041,2969,2012-08-11,Yoann Gourcuff,FR1,1,0,1,0,90
2229836_19139,2229836,19139,273,1096,2012-08-11,Jonathan Pitroipa,FR1,0,0,0,0,90
2229836_22388,2229836,22388,1041,141,2012-08-11,Bafétimbi Gomis,FR1,0,0,0,0,62
2229836_22628,2229836,22628,273,380,2012-08-11,Benoît Costil,FR1,0,0,0,0,90
2229836_27661,2229836,27661,1041,1041,2012-08-11,Lisandro López,FR1,0,0,0,0,28
2229836_28328,2229836,28328,273,1162,2012-08-11,Julien Féret,FR1,0,0,0,0,65
2229836_3165,2229836,3165,1041,141,2012-08-11,Cris,FR1,0,0,0,0,90
2229836_37460,2229836,37460,273,273,2012-08-11,Onyekachi Apam,FR1,0,0,0,0,25
2229836_38360,2229836,38360,273,6646,2012-08-11,Mevlüt Erdinc,FR1,0,0,0,0,90
2229836_39906,2229836,39906,273,273,2012-08-11,Romain Danzé,FR1,0,0,0,0,90
2229836_40446,2229836,40446,273,20,2012-08-11,Jirès Kembo Ekoko,FR1,0,1,0,0,30
2229836_5338,2229836,5338,1041,1162,2012-08-11,Rémy Vercoutre,FR1,0,0,0,0,90
2229836_5668,2229836,5668,1041,289,2012-08-11,Anthony Réveillère,FR1,0,0,0,0,90
2229836_57186,2229836,57186,1041,3729,2012-08-11,Bakary Koné,FR1,0,0,0,0,90
2229836_57404,2229836,57404,273,347,2012-08-11,Jean-Armel Kana-Biyik,FR1,0,0,0,0,90
2229836_57515,2229836,57515,1041,589,2012-08-11,Aly Cissokho,FR1,0,0,0,0,90
2229836_60542,2229836,60542,1041,3524,2012-08-11,Maxime Gonalons,FR1,1,0,0,0,90
2229836_60573,2229836,60573,273,683,2012-08-11,Yann M'Vila,FR1,0,0,0,0,90
2229836_60583,2229836,60583,1041,1082,2012-08-11,Jérémy Pied,FR1,0,0,0,0,18
2229836_60603,2229836,60603,273,618,2012-08-11,Kévin Théophile-Catherine,FR1,0,0,0,0,90
2229836_85585,2229836,85585,273,347,2012-08-11,John Boye,FR1,0,0,0,0,65
2229836_85863,2229836,85863,1041,1041,2012-08-11,Gueïda Fofana,FR1,1,0,0,0,90
2229836_93720,2229836,93720,1041,1041,2012-08-11,Alexandre Lacazette,FR1,0,0,0,0,72
2229839_102558,2229839,102558,583,583,2012-08-11,Marco Verratti,FR1,0,0,0,0,58
2229839_12386,2229839,12386,1158,1420,2012-08-11,Grégory Bourillon,FR1,1,1,0,1,88
2229839_12508,2229839,12508,1158,347,2012-08-11,Yann Jouffre,FR1,0,0,0,0,90
2229839_15420,2229839,15420,583,5,2012-08-11,Alex,FR1,0,0,0,0,90
2229839_16993,2229839,16993,583,589,2012-08-11,Jérémy Ménez,FR1,0,0,0,0,90
2229839_18036,2229839,18036,583,583,2012-08-11,Nicolas Douchez,FR1,0,0,0,0,90
2229839_20622,2229839,20622,1158,1158,2012-08-11,Arnold Mvuemba,FR1,0,0,0,0,90
2229839_27305,2229839,27305,583,1416,2012-08-11,Mathieu Bodmer,FR1,0,0,0,0,58
2229839_27389,2229839,27389,583,667,2012-08-11,Kévin Gameiro,FR1,0,0,0,0,16
2229839_28335,2229839,28335,583,1416,2012-08-11,Christophe Jallet,FR1,0,0,0,0,90
2229839_29091,2229839,29091,583,379,2012-08-11,Nenê,FR1,0,0,0,1,32
2229839_3266,2229839,3266,1158,1158,2012-08-11,Jérémie Aliadière,FR1,0,0,1,0,90
2229839_33923,2229839,33923,583,506,2012-08-11,Blaise Matuidi,FR1,0,0,0,0,32
2229839_3455,2229839,3455,583,5,2012-08-11,Zlatan Ibrahimović,FR1,0,0,2,0,90
2229839_39114,2229839,39114,1158,1158,2012-08-11,Lucas Mareque,FR1,0,0,0,1,90
2229839_39914,2229839,39914,1158,1147,2012-08-11,Mathieu Coutadeur,FR1,0,0,0,0,45
2229839_40014,2229839,40014,1158,553,2012-08-11,Alaixys Romao,FR1,0,0,0,0,90
2229839_4317,2229839,4317,583,583,2012-08-11,Maxwell,FR1,0,0,0,0,90
2229839_43242,2229839,43242,1158,3205,2012-08-11,Alain Traoré,FR1,0,0,0,0,90
2229839_43458,2229839,43458,583,273,2012-08-11,Clément Chantôme,FR1,1,0,0,0,90
2229839_44045,2229839,44045,1158,618,2012-08-11,Kévin Monnet-Paquet,FR1,0,0,0,1,90
2229839_47713,2229839,47713,583,969,2012-08-11,Mamadou Sakho,FR1,0,0,0,0,90
2229839_50570,2229839,50570,583,583,2012-08-11,Ezequiel Lavezzi,FR1,0,0,0,0,74
2229839_51030,2229839,51030,1158,855,2012-08-11,Maxime Baca,FR1,0,0,0,0,1
2229839_5576,2229839,5576,1158,1158,2012-08-11,Fabien Audard,FR1,0,0,0,0,90
2229839_57420,2229839,57420,1158,667,2012-08-11,Lamine Koné,FR1,0,0,0,0,90
2229839_60990,2229839,60990,1158,2969,2012-08-11,Bruno Ecuele Manga,FR1,0,0,0,0,45
2229840_105388,2229840,105388,3911,6418,2012-08-11,Johan Martial,FR1,0,0,0,0,90
2229840_105400,2229840,105400,1159,172,2012-08-11,Romain Grange,FR1,0,0,0,0,7
2229840_126534,2229840,126534,1159,33,2012-08-11,Salif Sané,FR1,0,0,0,0,90
2229840_15275,2229840,15275,3911,3911,2012-08-11,Geoffrey Dernis,FR1,0,0,0,0,61
2229840_170929,2229840,170929,1159,3911,2012-08-11,Massadio Haidara,FR1,1,0,0,0,90
2229840_18934,2229840,18934,1159,1147,2012-08-11,Thomas Mangani,FR1,0,0,0,0,83
2229840_211722,2229840,211722,3911,3911,2012-08-11,Abel Khaled,FR1,0,0,0,0,15
2229840_22396,2229840,22396,3911,595,2012-08-11,Alexis Thébaux,FR1,0,0,0,0,90
2229840_23976,2229840,23976,3911,1411,2012-08-11,Richard Soumah,FR1,0,0,0,0,75
2229840_24459,2229840,24459,3911,415,2012-08-11,Eden Ben Basat,FR1,0,0,0,0,5
2229840_25113,2229840,25113,3911,3911,2012-08-11,Bruno Grougi,FR1,0,0,0,0,90
2229840_33447,2229840,33447,3911,826,2012-08-11,Ahmed Kantari,FR1,0,0,0,0,90
2229840_34361,2229840,34361,1159,1159,2012-08-11,André Luiz,FR1,0,0,0,0,90
2229840_3707,2229840,3707,3911,3911,2012-08-11,Bernard Mendy,FR1,1,0,0,0,90
2229840_43256,2229840,43256,3911,40,2012-08-11,Paul Baysse,FR1,0,0,0,0,90
2229840_45166,2229840,45166,1159,3508,2012-08-11,Joël Sami,FR1,0,0,0,0,90
2229840_49872,2229840,49872,1159,172,2012-08-11,Djamel Bakar,FR1,0,0,0,0,78
2229840_53306,2229840,53306,1159,1159,2012-08-11,Guy Ndy Assembé,FR1,0,0,0,0,90
2229840_5399,2229840,5399,3911,3911,2012-08-11,Kamel Chafni,FR1,0,0,0,0,90
2229840_5667,2229840,5667,1159,1506,2012-08-11,Sébastien Puygrenier,FR1,0,0,0,0,90
2229840_57348,2229840,57348,1159,1095,2012-08-11,Thomas Ayasse,FR1,0,0,0,0,12
2229840_59957,2229840,59957,1159,4603,2012-08-11,Benjamin Moukandjo,FR1,0,0,0,0,90
2229840_60551,2229840,60551,1159,2672,2012-08-11,Lossémy Karaboué,FR1,0,0,0,0,90
2229840_60570,2229840,60570,1159,265,2012-08-11,Yohan Mollo,FR1,0,0,1,0,90
